x,y,z,d
-0.16,-0.0182219,0.51325443,0.49227214
0.24,0.2317781,0.11325443,0.49299377
-0.06,-0.6682219,0.61325443,0.4933892
0.04,-0.8682219,0.71325443,0.49359292
0.34,-0.4682219,0.91325443,0.4957376
-0.06,0.2317781,0.56325443,0.50018275
0.14,0.9817781,0.21325443,0.50180054
0.29,-0.4682219,0.71325443,0.50371283
-0.11,-0.6182219,0.61325443,0.5043222
-0.16,0.5317781,0.51325443,0.5048293
0.24,0.7317781,0.36325443,0.5051039
0.14,-0.0682219,0.11325443,0.50745887
0.14,0.9317781,0.61325443,0.50880504
-0.21,-0.1682219,0.41325443,0.509509
0.19,2.4817781,0.16325443,0.51094586
-0.21,-0.0682219,0.46325443,0.5116041
-0.01,0.3317781,0.41325443,0.5116786
-0.01,0.1817781,0.46325443,0.51243967
-0.31,-0.9682219,0.61325443,0.51294255
0.29,0.6817781,0.31325443,0.5140845
-0.01,0.1817781,0.41325443,0.51703894
-0.31,-0.1682219,0.71325443,0.5177013
-0.36,-0.9682219,0.71325443,0.52190477
0.19,-0.2682219,0.36325443,0.52358925
-0.16,0.0317781,0.31325443,0.5247796
-0.01,0.1317781,0.46325443,0.5257692
-0.01,0.1817781,0.36325443,0.52809376
-0.21,0.1317781,0.21325443,0.5287543
0.19,0.6817781,0.36325443,0.5287924
-0.26,0.0317781,0.51325443,0.52881235
-0.21,-0.0682219,0.36325443,0.5288598
0.24,0.2317781,0.31325443,0.52940196
0.34,-0.2182219,0.66325443,0.5308394
-0.01,-0.7682219,0.61325443,0.5354238
-0.11,0.3817781,0.66325443,0.5359518
-0.31,-0.0682219,0.56325443,0.53706694
-0.21,0.7817781,0.26325443,0.5372734
0.39,-0.5682219,1.01325443,0.53771025
-0.36,-0.5182219,0.66325443,0.53869814
-0.31,0.0317781,0.36325443,0.53871536
0.34,-0.2182219,0.61325443,0.5392651
-0.21,-0.4682219,0.86325443,0.5420809
0.04,0.1317781,0.16325443,0.54242086
-0.11,-0.4182219,0.21325443,0.5426995
0.19,0.5817781,0.61325443,0.5433601
0.09,-0.0682219,0.36325443,0.54543585
0.24,0.7817781,0.31325443,0.5464259
-0.21,-0.9682219,0.71325443,0.54642755
-0.11,-0.5682219,0.61325443,0.5543629
0.24,-0.1682219,0.51325443,0.5558252
-0.01,-0.4682219,0.66325443,0.556395
-0.16,-0.3682219,0.16325443,0.5579079
-0.11,-0.6182219,1.01325443,0.559923
-0.31,0.3317781,0.16325443,0.56002426
-0.01,0.7317781,0.21325443,0.5603984
0.14,0.4317781,0.76325443,0.5625984
-0.36,0.6817781,0.26325443,0.56341624
0.24,0.2817781,0.31325443,0.5645442
0.29,0.8817781,0.16325443,0.56839454
-0.06,0.7817781,0.71325443,0.5728964
0.39,-0.9182219,0.61325443,0.57329273
-0.11,0.2317781,0.51325443,0.5733038
-0.26,0.9817781,0.21325443,0.576594
0.09,0.3817781,0.66325443,0.5778267
0.04,-0.7682219,0.76325443,0.57840556
-0.11,0.9317781,0.66325443,0.5804609
0.29,-0.4182219,0.86325443,0.5816688
-0.21,0.7817781,0.41325443,0.58236325
0.34,-0.0682219,0.46325443,0.58267105
0.24,0.9817781,0.21325443,0.58363783
0.04,0.3817781,0.61325443,0.585644
0.24,0.8317781,0.56325443,0.5863617
0.29,-0.8182219,0.61325443,0.5888207
0.19,0.2317781,0.31325443,0.5898223
-0.31,-0.8682219,0.71325443,0.5908404
-0.26,0.7317781,0.46325443,0.59389037
0.24,-0.3182219,0.51325443,0.59451646
-0.31,-0.5182219,0.66325443,0.59684867
-0.26,-0.0682219,0.31325443,0.59806675
0.04,-0.9182219,0.71325443,0.5986596
-0.21,0.3817781,0.46325443,0.59924316
0.34,0.3817781,0.21325443,0.6029143
-0.11,0.9817781,0.16325443,0.6061203
0.29,-0.9682219,0.66325443,0.6074729
-0.06,-0.8182219,0.61325443,0.6074777
0.24,-0.5182219,0.66325443,0.60846376
0.29,0.7817781,0.11325443,0.6089866
-0.06,-0.6182219,1.01325443,0.6139947
0.29,0.4817781,0.31325443,0.6142101
-0.31,-0.1182219,0.46325443,0.61440295
-0.16,-0.2682219,0.86325443,0.6154248
0.34,-0.0182219,0.41325443,0.6162323
0.19,0.5817781,0.41325443,0.616815
0.14,-0.5182219,0.56325443,0.6169092
0.14,0.1817781,0.21325443,0.61799896
0.19,0.0817781,0.26325443,0.62753993
0.14,-0.1682219,0.26325443,0.6324494
0.29,0.2317781,0.26325443,0.6330072
0.34,-0.0182219,0.46325443,0.63312256
-0.21,0.0817781,0.16325443,0.6342254
0.14,0.4317781,0.81325443,0.63514286
0.19,0.0817781,0.41325443,0.6399995
-0.31,-0.1182219,0.61325443,0.64017314
0.14,-0.3682219,0.71325443,0.6404592
0.29,-0.0682219,0.31325443,0.6409742
0.29,-0.1682219,0.51325443,0.64435494
0.09,-0.6182219,1.01325443,0.6447475
0.24,0.5817781,0.31325443,0.6479807
-0.41,-0.5182219,0.91325443,0.64970165
-0.01,-0.6182219,1.01325443,0.65183276
0.19,0.8817781,0.66325443,0.6535135
0.14,-0.6182219,1.01325443,0.6555204
0.24,0.7317781,0.26325443,0.65945876
0.29,0.8817781,0.11325443,0.66082555
-0.16,0.1817781,0.31325443,0.6620103
0.04,0.9317781,0.66325443,0.663131
0.24,-0.2682219,0.76325443,0.6665761
-0.26,0.8817781,0.31325443,0.6678307
-0.06,-0.5182219,0.61325443,0.6683837
-0.16,0.9817781,0.16325443,0.67584777
0.09,-0.6182219,0.61325443,0.6776244
-0.21,0.6317781,0.71325443,0.6811236
0.14,2.4317781,0.36325443,0.68192637
0.24,0.5317781,0.31325443,0.68333787
-0.16,-0.7682219,0.76325443,0.68506837
-0.01,0.3817781,0.61325443,0.69105595
0.14,-0.2182219,0.16325443,0.6912832
-0.06,0.5817781,0.71325443,0.6931889
0.09,-0.3682219,0.66325443,0.6946333
0.19,0.4817781,0.26325443,0.7005916
0.29,0.6317781,0.41325443,0.7007847
0.14,-0.3682219,0.81325443,0.70231664
0.14,-0.3182219,0.11325443,0.7046561
0.14,0.8817781,0.71325443,0.7054307
0.34,0.4817781,0.21325443,0.70722383
1.74,0.6817781,0.16325443,0.7077696
-0.01,-0.4682219,0.86325443,0.70924205
0.14,-0.3182219,0.31325443,0.7117383
-0.16,0.7317781,0.41325443,0.7118433
0.19,0.6817781,0.61325443,0.7149394
0.29,-0.0682219,0.61325443,0.71680963
-0.16,0.6817781,0.61325443,0.7193347
0.14,0.7317781,0.41325443,0.7216239
0.44,-0.6182219,0.81325443,0.72197187
-0.16,-0.6182219,0.61325443,0.72315806
0.14,-0.2682219,0.86325443,0.72354746
0.24,0.8317781,0.61325443,0.7240304
-0.16,-0.0182219,0.36325443,0.72436917
-0.11,0.2317781,0.41325443,0.72465074
-0.41,-0.5682219,0.76325443,0.72587836
-0.06,-0.4182219,0.26325443,0.72813666
0.39,-0.7682219,0.76325443,0.73268545
-0.21,0.5817781,0.41325443,0.7335688
-0.21,-0.2682219,0.81325443,0.7366679
-0.21,0.6817781,0.46325443,0.74214196
0.34,-0.0682219,0.51325443,0.74316424
-0.06,-0.4182219,0.21325443,0.7488858
0.14,0.9317781,0.56325443,0.76016074
0.24,-0.4682219,0.66325443,0.7601971
0.14,0.4817781,0.41325443,0.76023436
-0.11,-0.0682219,0.46325443,0.76382905
-0.26,-0.6182219,1.01325443,0.76502085
0.24,-0.2682219,0.66325443,0.76935345
-0.16,0.0317781,0.36325443,0.77025783
0.04,-0.6182219,1.01325443,0.7711947
-0.41,-0.9182219,0.61325443,0.7765418
0.29,-0.0182219,0.31325443,0.77781594
-0.11,-0.7682219,0.76325443,0.78082585
-0.21,0.8817781,0.61325443,0.7822027
0.14,0.0817781,0.21325443,0.78400576
-0.11,0.9817781,0.11325443,0.7846593
0.19,0.9817781,0.11325443,0.7863487
0.09,-0.3682219,0.11325443,0.7892794
0.39,-0.8682219,0.61325443,0.78967947
-0.06,-0.3682219,0.31325443,0.7915038
-0.01,0.7317781,0.76325443,0.7916063
-0.36,0.9317781,0.16325443,0.79286575
-0.16,-0.3182219,0.11325443,0.7990092
-0.21,0.2317781,0.31325443,0.8002584
-0.21,0.5817781,0.66325443,0.801035
-0.41,-0.8682219,0.61325443,0.80639154
-0.11,-0.2682219,0.51325443,0.8125358
0.39,-0.8182219,0.71325443,0.81270725
0.29,0.8317781,0.16325443,0.8135049
0.39,-0.6182219,0.96325443,0.8163991
-0.16,0.1317781,0.21325443,0.81978184
0.24,-0.3682219,0.66325443,0.82241213
-0.26,-0.3682219,0.66325443,0.8224624
0.04,0.2317781,0.16325443,0.82259464
0.04,0.2317781,0.46325443,0.8233252
-0.16,0.5817781,0.61325443,0.8236766
0.34,0.5817781,0.26325443,0.8244884
0.29,0.8317781,0.31325443,0.8307431
0.09,-0.1682219,0.71325443,0.8309116
-0.21,0.9817781,0.21325443,0.831192
-0.31,-0.1182219,0.16325443,0.834424
0.34,0.0317781,0.41325443,0.83475626
-0.01,0.1317781,0.16325443,0.8381653
0.34,0.6317781,0.26325443,0.8396758
-0.16,-0.6182219,1.01325443,0.84273934
-0.06,0.4817781,0.71325443,0.8428656
0.19,-0.4682219,0.91325443,0.8466759
-0.11,0.8817781,0.41325443,0.84777117
-0.11,0.2317781,0.46325443,0.84962845
-0.21,0.0317781,0.16325443,0.8507165
0.14,-0.1182219,0.21325443,0.8514147
0.04,-0.1682219,0.11325443,0.85480666
-0.21,-0.8682219,0.71325443,0.8563819
-0.21,0.6817781,0.71325443,0.85912895
-0.36,-0.6182219,1.01325443,0.86030245
0.09,-0.3682219,0.91325443,0.8613691
0.09,-0.1682219,0.41325443,0.8621292
0.29,-0.0682219,0.41325443,0.8626352
-0.11,-0.2182219,0.76325443,0.8640401
-0.11,0.2817781,0.41325443,0.86751056
0.04,-0.5182219,1.01325443,0.8758627
0.14,-0.9682219,0.66325443,0.8761276
0.29,0.1817781,0.26325443,0.87743545
-0.06,-0.8682219,0.71325443,0.88263464
-0.06,0.3317781,0.36325443,0.8847742
0.14,-0.2182219,0.61325443,0.88660264
-0.16,0.6317781,0.61325443,0.88732284
-0.21,-0.3182219,0.86325443,0.8889094
-0.01,0.5817781,0.71325443,0.89364904
-0.11,0.9317781,0.21325443,0.89831513
0.29,-0.4182219,0.66325443,0.90096164
-0.16,-0.2682219,0.71325443,0.90274096
0.04,-0.9182219,0.61325443,0.90477717
0.24,-0.0682219,0.46325443,0.9098683
0.19,-0.2682219,0.86325443,0.91530615
0.24,-0.4682219,0.71325443,0.91641074
-0.21,0.2817781,0.31325443,0.9240525
-0.26,0.5817781,0.51325443,0.9271549
0.14,0.0317781,0.31325443,0.92783153
-0.31,-0.0182219,0.51325443,0.92836875
-0.31,-0.6182219,1.01325443,0.9291052
-0.16,2.4317781,0.61325443,0.92959344
0.19,0.7817781,0.51325443,0.930628
0.19,-0.6182219,1.01325443,0.9321589
0.04,-0.1682219,0.31325443,0.93334985
0.24,-0.8682219,0.71325443,0.93456316
-0.26,-0.9682219,0.66325443,0.9347611
0.29,-0.0682219,0.26325443,0.93496156
-0.16,-0.4182219,0.76325443,0.93644047
0.19,0.5817781,0.71325443,0.9382636
-0.31,0.8817781,0.11325443,0.9397559
-0.11,0.8817781,0.51325443,0.94096434
0.19,0.9317781,0.26325443,0.94100785
-0.26,-0.1182219,0.61325443,0.94650626
0.34,-0.1682219,0.56325443,0.94719887
0.04,-0.4182219,0.61325443,0.94890213
-0.16,-0.1682219,0.26325443,0.94933915
0.09,-0.5182219,1.01325443,0.95521665
0.09,0.8317781,0.41325443,0.9565269
0.29,0.7817781,0.36325443,0.95697796
-0.16,0.3817781,0.56325443,0.9603843
0.29,-0.6182219,1.01325443,0.9629053
-0.36,-0.1182219,0.56325443,0.9637964
-0.21,-0.6182219,1.01325443,0.96422
-0.36,-0.5182219,1.01325443,0.9658078
0.19,-0.6682219,0.61325443,0.96766376
0.19,0.4817781,0.46325443,0.9678751
0.09,0.6817781,0.26325443,0.96939945
-0.11,0.8817781,0.26325443,0.9702983
-0.31,0.4317781,0.26325443,0.9760221
-0.01,-0.4682219,0.96325443,0.98222566
0.19,0.7817781,0.56325443,0.9826906
-0.06,-0.0682219,0.46325443,0.98939633
0.04,0.7317781,0.71325443,0.9954314
0.19,0.9817781,0.21325443,0.9961957
-0.11,0.8817781,0.46325443,0.99710584
-0.16,-0.2682219,0.11325443,0.99775314
-0.26,-0.4182219,0.76325443,1.005846
-0.16,-0.3682219,0.76325443,1.0124937
0.24,-0.1182219,0.21325443,1.0167767
-0.16,-0.2182219,0.11325443,1.0238467
-0.11,-0.2182219,0.71325443,1.0265069
0.14,-0.5182219,1.01325443,1.029129
-0.11,0.8817781,0.36325443,1.0332569
0.29,-0.0182219,0.11325443,1.0361108
-0.16,0.0817781,0.21325443,1.0460092
-0.11,-0.1682219,0.41325443,1.0481851
0.34,-0.4682219,0.71325443,1.0488075
0.14,-0.8182219,0.61325443,1.0489919
0.19,0.7317781,0.61325443,1.0513269
-0.06,-0.1182219,0.36325443,1.0523434
-0.16,-0.3682219,0.46325443,1.053082
0.34,-0.9682219,0.61325443,1.05557
-0.11,-0.3682219,0.71325443,1.0558716
0.09,-0.2182219,0.76325443,1.0660952
0.14,-0.7682219,0.76325443,1.0668114
-0.21,0.7317781,0.71325443,1.0668328
0.24,0.8817781,0.41325443,1.0669512
0.29,0.7317781,0.41325443,1.0679663
-0.21,-0.5182219,1.01325443,1.0684432
-0.11,0.6317781,0.61325443,1.0695417
-0.16,0.6317781,0.41325443,1.0703933
0.29,0.8317781,0.21325443,1.0739411
-0.06,-0.9182219,0.71325443,1.0761788
-0.16,-0.1682219,0.21325443,1.0827864
0.09,-0.2682219,0.81325443,1.0843499
0.19,0.7817781,0.61325443,1.0866971
0.19,-0.3182219,0.86325443,1.0894021
0.39,-0.5182219,0.91325443,1.0894833
0.29,-0.5182219,1.01325443,1.091065
-0.21,-0.4682219,0.71325443,1.0924865
0.24,0.5817781,0.51325443,1.0960609
-0.26,0.7317781,0.21325443,1.1048584
0.19,0.4317781,0.61325443,1.1048924
-0.36,-0.7182219,0.86325443,1.10579
0.29,0.8317781,0.36325443,1.108512
-0.16,2.4317781,0.36325443,1.1098301
0.19,0.4317781,0.66325443,1.1123307
0.34,0.6817781,0.26325443,1.113739
-0.01,-0.1682219,0.31325443,1.1163275
0.29,-0.0182219,0.26325443,1.1167185
0.34,-0.7682219,0.81325443,1.1183112
0.14,-0.2682219,0.21325443,1.118856
0.19,-0.2682219,0.81325443,1.1214691
-0.26,-0.5182219,1.01325443,1.1270108
0.19,-0.4682219,0.71325443,1.1285022
0.29,-0.0682219,0.11325443,1.1289482
-0.31,-0.9682219,0.66325443,1.1470143
-0.11,0.7817781,0.71325443,1.1499707
0.24,-0.6182219,1.01325443,1.1681249
0.19,-0.5182219,1.01325443,1.1684784
-0.16,-0.5182219,1.01325443,1.1694669
-0.16,-0.2682219,0.16325443,1.1703509
-0.16,0.5817781,0.46325443,1.1716895
-0.06,0.7317781,0.71325443,1.1720816
-0.01,-0.7682219,0.76325443,1.1750641
0.29,0.4317781,0.26325443,1.1761831
0.29,-0.5182219,0.66325443,1.1833639
-0.16,-0.8182219,0.61325443,1.1843127
0.34,-0.8182219,0.76325443,1.1848897
0.14,0.4817781,0.71325443,1.1905093
-0.16,-0.1182219,0.21325443,1.1906756
-0.21,0.0317781,0.51325443,1.1940426
0.04,-0.4182219,0.66325443,1.1961014
0.14,0.3817781,0.56325443,1.1987028
-0.11,0.3817781,0.46325443,1.199107
-0.11,-0.0682219,0.11325443,1.2013315
0.29,-0.4682219,0.66325443,1.203558
-0.41,-0.5182219,0.71325443,1.2071345
-0.11,-0.3682219,0.91325443,1.2076138
-0.26,-0.1682219,0.56325443,1.2077094
0.09,0.9317781,0.21325443,1.2088354
0.24,0.5317781,0.56325443,1.208991
-0.01,0.2817781,0.36325443,1.2100455
-0.36,-0.7682219,0.81325443,1.2147602
-0.16,-0.8682219,0.66325443,1.2177198
-0.16,-0.4182219,0.81325443,1.219506
-0.26,-0.4182219,0.66325443,1.2251985
-0.16,0.8317781,0.71325443,1.2295136
0.24,-0.2182219,0.76325443,1.2307088
0.14,0.6317781,0.61325443,1.2352071
0.24,0.7817781,0.26325443,1.2354531
-0.26,-0.4182219,0.71325443,1.2371736
-0.01,0.7817781,0.71325443,1.2415969
0.19,0.9817781,0.16325443,1.241834
-0.26,-0.1182219,0.76325443,1.2430367
0.29,-0.0182219,0.36325443,1.2459989
-0.06,-0.5182219,1.01325443,1.2495642
0.19,-0.7682219,0.76325443,1.2515587
-0.11,-0.3182219,0.86325443,1.2562671
0.09,-0.3682219,0.56325443,1.2580729
0.14,-0.3682219,0.96325443,1.2612407
-0.11,0.8317781,0.71325443,1.2621512
-0.11,0.9317781,0.56325443,1.2624588
-0.26,0.3317781,0.31325443,1.2637223
-0.01,-0.5182219,1.01325443,1.2728268
0.34,-0.7182219,0.86325443,1.2739891
0.19,-0.2182219,0.76325443,1.2772417
0.14,-0.8682219,0.61325443,1.2790446
0.09,-0.4182219,0.56325443,1.2796394
0.24,0.2817781,0.11325443,1.2847674
0.24,0.0317781,0.26325443,1.2902267
-0.06,0.7317781,0.21325443,1.293131
-0.41,-0.7182219,0.81325443,1.294358
0.04,0.1817781,0.16325443,1.2965195
-0.11,0.5317781,0.71325443,1.2970785
0.24,0.8317781,0.51325443,1.3038722
0.09,-0.3182219,0.86325443,1.3042903
-0.31,0.3317781,0.26325443,1.3044927
-0.31,-0.5182219,1.01325443,1.3078128
0.09,0.3817781,0.41325443,1.3112679
-0.16,-0.3682219,0.71325443,1.3127451
0.14,-0.2682219,0.56325443,1.3205115
-0.41,-0.5182219,0.86325443,1.3214877
0.14,0.6817781,0.61325443,1.3253362
-0.26,0.8317781,0.26325443,1.3269882
0.19,0.5317781,0.61325443,1.3322617
-0.16,-0.9182219,0.61325443,1.3326238
-0.01,-0.6682219,0.86325443,1.335244
-0.16,-0.9182219,0.66325443,1.3403041
-0.01,0.4817781,0.71325443,1.3405551
-0.21,-0.1182219,0.16325443,1.343894
0.24,0.7317781,0.16325443,1.3530424
-0.11,0.6317781,0.71325443,1.3616906
-0.11,-0.5182219,1.01325443,1.3620381
-0.21,0.5317781,0.66325443,1.3633038
-0.06,0.3817781,0.61325443,1.3676643
0.24,-0.5182219,1.01325443,1.3739474
0.19,0.6317781,0.71325443,1.3740957
-0.06,-0.9682219,0.66325443,1.3760387
-0.06,0.6817781,0.76325443,1.3842705
0.19,2.3817781,0.21325443,1.3962841
0.09,0.9317781,0.56325443,1.4030955
0.34,-0.4682219,0.86325443,1.404015
-0.26,0.3317781,0.11325443,1.4066074
0.19,-0.7182219,0.81325443,1.4075147
-0.16,-0.4182219,0.71325443,1.4089051
-0.26,-0.4182219,0.96325443,1.4096458
0.14,0.7817781,0.26325443,1.412501
0.09,-0.7682219,0.76325443,1.4214349
0.29,-0.1682219,0.71325443,1.4219108
0.24,0.0817781,0.21325443,1.4238511
-0.01,0.1817781,0.31325443,1.4264139
-0.06,-0.9182219,0.61325443,1.4306787
-0.11,0.5817781,0.71325443,1.4360874
-0.01,-0.2182219,0.31325443,1.4366592
-0.06,0.0317781,0.46325443,1.4382757
-0.26,0.9317781,0.11325443,1.4396516
0.29,0.1317781,0.16325443,1.4410504
0.09,0.8317781,0.71325443,1.4499145
-0.06,0.8317781,0.71325443,1.4502795
0.04,-0.7182219,0.81325443,1.4575121
-0.41,-0.5682219,0.71325443,1.4599983
-0.26,0.9817781,0.11325443,1.4601442
0.04,-0.7182219,0.61325443,1.4665433
0.34,-0.6182219,1.01325443,1.4678988
-0.16,0.6817781,0.21325443,1.47328
0.04,-0.6682219,0.86325443,1.4751484
-0.21,-0.7682219,0.76325443,1.479606
0.09,-0.8682219,0.71325443,1.4799602
0.14,-0.2182219,0.66325443,1.4807694
-0.21,0.7317781,0.66325443,1.4880773
0.09,-0.2682219,0.76325443,1.4977928
0.19,-0.4682219,0.56325443,1.5017377
-0.21,0.4817781,0.26325443,1.5022129
0.24,0.6317781,0.41325443,1.5026841
0.24,0.5317781,0.46325443,1.5056813
-0.06,-0.6682219,0.86325443,1.5113199
-0.41,-0.6182219,0.76325443,1.5114298
0.19,0.7817781,0.46325443,1.5169381
-0.26,-0.0182219,0.51325443,1.5179489
0.24,-0.7182219,0.81325443,1.5180557
0.09,0.4317781,0.71325443,1.5210352
-0.36,-0.9682219,0.61325443,1.5245347
-0.21,0.8817781,0.56325443,1.5356066
0.09,0.9317781,0.61325443,1.5416902
-0.11,-0.2682219,0.81325443,1.5492387
-0.16,-0.2182219,0.51325443,1.5603656
-0.01,0.3817781,0.31325443,1.5735195
0.29,0.9817781,0.16325443,1.5795319
-0.11,0.0317781,0.31325443,1.581524
0.04,0.4817781,0.71325443,1.5826979
0.29,0.8817781,0.21325443,1.5906708
0.09,-0.7182219,0.76325443,1.5917336
0.09,-0.9682219,0.61325443,1.5928011
-0.16,0.4817781,0.41325443,1.6004304
0.34,-0.1182219,0.51325443,1.6018573
-0.11,-0.3682219,0.31325443,1.6032807
-0.11,-0.9182219,0.71325443,1.6091168
0.14,-0.3182219,0.76325443,1.6147828
0.14,-0.4182219,0.51325443,1.6218209
-0.11,0.9317781,0.61325443,1.6224508
-0.26,0.8817781,0.36325443,1.6236955
-0.26,-0.0682219,0.11325443,1.6287607
-0.01,-0.0682219,0.46325443,1.634159
0.09,0.9317781,0.66325443,1.6432219
0.09,0.8317781,0.46325443,1.645138
0.24,0.0317781,0.51325443,1.6555679
-0.16,-0.7182219,0.76325443,1.6581506
0.24,-0.7682219,0.76325443,1.6616237
-0.06,0.6317781,0.76325443,1.6621934
-0.16,-0.7182219,0.81325443,1.6700063
-0.11,-0.8682219,0.71325443,1.6710719
-0.16,2.4317781,0.31325443,1.6780548
0.29,-0.2182219,0.51325443,1.6844931
0.39,-0.9682219,0.66325443,1.6856799
0.14,-0.3182219,0.41325443,1.6886547
0.09,-0.5182219,0.56325443,1.6913757
0.19,0.7817781,0.71325443,1.6971467
0.14,0.7317781,0.61325443,1.7124708
0.14,-0.6682219,0.86325443,1.7157676
-0.16,-0.2182219,0.31325443,1.7193276
-0.11,-0.7182219,0.76325443,1.7212842
0.29,0.2817781,0.26325443,1.7236853
-0.21,-0.7182219,0.81325443,1.7257965
0.29,0.9817781,0.11325443,1.7276894
-0.01,-0.7182219,0.81325443,1.7302067
-0.01,0.8317781,0.56325443,1.733439
0.14,-0.9182219,0.61325443,1.7375283
-0.16,0.2317781,0.31325443,1.7449398
0.24,-0.9182219,0.71325443,1.7492118
-0.21,-0.7182219,0.76325443,1.7498509
0.29,-0.2182219,0.71325443,1.7520964
0.19,0.7317781,0.36325443,1.765117
0.24,0.8317781,0.46325443,1.7664249
-0.01,-0.4682219,0.61325443,1.7669683
-0.21,0.6817781,0.66325443,1.7726462
-0.11,-0.1682219,0.71325443,1.7758844
0.29,-0.1182219,0.46325443,1.7798805
-0.26,-0.3682219,0.61325443,1.7829262
0.39,-0.7182219,0.61325443,1.7839313
0.09,-0.3682219,0.71325443,1.7843719
-0.41,-0.7182219,0.66325443,1.7853328
0.24,0.0817781,0.16325443,1.7865026
0.34,-0.8682219,0.71325443,1.7900757
-0.01,0.0317781,0.46325443,1.7914033
-0.16,0.2817781,0.31325443,1.8047389
0.24,-0.0182219,0.51325443,1.8113538
-0.16,0.7817781,0.71325443,1.8114214
0.09,-0.6682219,0.86325443,1.8149927
-0.21,-0.3682219,0.91325443,1.8228319
0.34,-0.5182219,1.01325443,1.8304148
-0.11,-0.3682219,0.86325443,1.832348
-0.21,0.0317781,0.21325443,1.8375535
-0.26,-0.0682219,0.46325443,1.8422146
0.09,0.5817781,0.31325443,1.852425
-0.21,-0.1682219,0.56325443,1.8536074
0.09,-0.7182219,0.81325443,1.857383
0.09,-0.3682219,0.31325443,1.8627796
-0.21,0.1317781,0.16325443,1.8641608
-0.26,-0.0682219,0.56325443,1.8711109
0.29,0.6817781,0.41325443,1.8794138
-0.16,0.7317781,0.16325443,1.8843144
-0.16,-0.6682219,0.86325443,1.8925776
0.14,-0.7182219,0.76325443,1.8973393
-0.21,-0.3682219,0.76325443,1.8992894
0.19,-0.7182219,0.76325443,1.9013517
0.19,-0.1182219,0.16325443,1.9063101
-0.31,0.7317781,0.26325443,1.9081252
0.09,-0.4182219,0.21325443,1.9097886
0.14,-0.1182219,0.41325443,1.9168304
-0.11,-0.9682219,0.61325443,1.9202112
0.19,-0.2682219,0.71325443,1.9255904
-0.26,0.4317781,0.56325443,1.9316291
-0.21,0.7817781,0.66325443,1.9327914
-0.01,0.2317781,0.56325443,1.9350717
-0.11,-0.6682219,0.86325443,1.9397606
0.09,-0.1682219,0.36325443,1.9412067
0.04,0.2317781,0.41325443,1.9436595
-0.01,0.7317781,0.71325443,1.946001
0.09,-0.2682219,0.31325443,1.9470763
-0.16,-0.3682219,0.81325443,1.9494324
-0.21,-0.4682219,0.61325443,1.9519038
-0.21,0.6317781,0.66325443,1.95236
-0.21,-0.2682219,0.61325443,1.9539033
0.29,-0.4182219,0.91325443,1.9637151
-0.21,0.9817781,0.11325443,1.9739667
-0.21,0.4317781,0.36325443,1.977982
-0.26,-0.6682219,0.61325443,1.9802489
0.19,-0.6682219,0.76325443,1.980886
0.04,-0.6682219,0.81325443,1.9826977
0.19,-0.6182219,0.81325443,1.9837371
-0.11,-0.2182219,0.26325443,1.9924912
-0.06,-0.4682219,0.96325443,1.9946591
0.04,-0.2682219,0.31325443,1.9989249
0.04,0.7817781,0.71325443,2.0010986
-0.16,0.9317781,0.31325443,2.0017054
-0.21,0.7317781,0.36325443,2.006555
0.14,0.9317781,0.31325443,2.0066416
0.24,0.1817781,0.26325443,2.033257
-0.06,-0.6182219,0.61325443,2.0374177
-0.01,-0.4682219,0.81325443,2.040098
-0.26,0.0817781,0.41325443,2.0433943
0.09,0.4317781,0.51325443,2.0459514
0.14,-0.7182219,0.81325443,2.054375
0.34,0.9317781,0.11325443,2.0550516
-0.16,0.5317781,0.26325443,2.0651681
-0.21,0.4817781,0.66325443,2.065238
-0.26,-0.4182219,0.81325443,2.065389
-0.41,-0.8682219,0.66325443,2.067907
0.19,-0.9682219,0.66325443,2.0762901
0.24,-0.3682219,0.61325443,2.0767179
0.34,-0.9182219,0.71325443,2.0852976
0.09,-0.6682219,0.76325443,2.086276
0.14,0.3817781,0.51325443,2.0878422
0.19,-0.3182219,0.76325443,2.091195
-0.21,-0.3182219,0.56325443,2.0957713
-0.11,-0.7182219,0.81325443,2.0973809
0.14,0.8317781,0.71325443,2.101311
0.24,0.8817781,0.31325443,2.10734
0.14,-0.6682219,0.61325443,2.110263
-0.31,0.0317781,0.16325443,2.114707
-0.21,-0.9682219,0.61325443,2.116943
-0.41,-0.8182219,0.66325443,2.1173027
0.29,-0.0182219,0.51325443,2.119014
-0.06,-0.3682219,0.11325443,2.122017
0.24,0.0317781,0.21325443,2.133076
-0.06,-0.7182219,0.81325443,2.1339898
-0.21,0.0317781,0.26325443,2.1413693
-0.41,-0.5182219,0.76325443,2.1422782
-0.21,-0.3682219,0.71325443,2.1430423
0.24,-0.7182219,0.76325443,2.149
0.19,-0.6682219,0.81325443,2.1550627
-0.21,-0.5182219,0.66325443,2.1556747
-0.16,0.6317781,0.26325443,2.159979
0.14,0.2317781,0.21325443,2.1662776
-0.11,-0.3182219,0.46325443,2.169443
0.19,0.2317781,0.11325443,2.1727307
0.09,0.8317781,0.36325443,2.1756113
0.14,-0.6682219,0.81325443,2.177087
-0.31,0.0317781,0.21325443,2.1903236
-0.16,-0.6682219,0.81325443,2.1947849
-0.01,0.9317781,0.16325443,2.19661
0.19,-0.4682219,0.81325443,2.20177
