x,y,z,d
0.3400000000000021,-1.4182218999999998,0.11325443,-2.529231
0.44000000000000217,-1.4182218999999998,0.11325443,-2.8661413
0.5400000000000023,-1.4182218999999998,0.11325443,-4.1820774
0.6400000000000023,-1.4182218999999998,0.11325443,-4.046093
0.7400000000000024,-1.4182218999999998,0.11325443,-4.7835126
0.8400000000000025,-1.4182218999999998,0.11325443,-5.635843
0.9400000000000026,-1.4182218999999998,0.11325443,-7.528569
1.0400000000000027,-1.4182218999999998,0.11325443,-6.104674
1.1400000000000028,-1.4182218999999998,0.11325443,-4.6787667
1.2400000000000029,-1.4182218999999998,0.11325443,-6.013539
1.340000000000003,-1.4182218999999998,0.11325443,-8.164079
1.440000000000003,-1.4182218999999998,0.11325443,-7.831507
1.5400000000000031,-1.4182218999999998,0.11325443,-8.350066
1.6400000000000032,-1.4182218999999998,0.11325443,-8.476813
1.7400000000000033,-1.4182218999999998,0.11325443,-8.874266
1.8400000000000034,-1.4182218999999998,0.11325443,-6.017753
1.940000000000003,-1.4182218999999998,0.11325443,-4.8767934
2.0400000000000036,-1.4182218999999998,0.11325443,-6.2434254
2.140000000000004,-1.4182218999999998,0.11325443,-8.020611
-2.16,-1.3182218999999997,0.11325443,-4.909181
-2.06,-1.3182218999999997,0.11325443,-3.3827164
-1.96,-1.3182218999999997,0.11325443,-3.4079244
-1.8599999999999999,-1.3182218999999997,0.11325443,-4.6837015
-1.7599999999999998,-1.3182218999999997,0.11325443,-4.5992413
-1.6599999999999997,-1.3182218999999997,0.11325443,-4.8038845
-1.5599999999999996,-1.3182218999999997,0.11325443,-3.7122068
-1.4599999999999995,-1.3182218999999997,0.11325443,-4.421405
-1.3599999999999994,-1.3182218999999997,0.11325443,-3.8495305
-1.2599999999999993,-1.3182218999999997,0.11325443,-3.0121675
-1.1599999999999993,-1.3182218999999997,0.11325443,-2.8615248
-1.0599999999999992,-1.3182218999999997,0.11325443,-4.3636684
-0.9599999999999991,-1.3182218999999997,0.11325443,-3.6727633
-0.859999999999999,-1.3182218999999997,0.11325443,-2.1517565
-0.7599999999999989,-1.3182218999999997,0.11325443,-2.1493237
-0.6599999999999988,-1.3182218999999997,0.11325443,-5.2272997
-0.5599999999999987,-1.3182218999999997,0.11325443,-3.6652699
-0.45999999999999863,-1.3182218999999997,0.11325443,-1.974685
-0.35999999999999854,-1.3182218999999997,0.11325443,-2.0105178
-0.25999999999999845,-1.3182218999999997,0.11325443,-3.227788
-0.15999999999999837,-1.3182218999999997,0.11325443,-2.7910352
-0.05999999999999828,-1.3182218999999997,0.11325443,-1.8593938
0.04000000000000181,-1.3182218999999997,0.11325443,-2.508752
0.1400000000000019,-1.3182218999999997,0.11325443,-3.4181561
0.240000000000002,-1.3182218999999997,0.11325443,-2.276288
0.3400000000000021,-1.3182218999999997,0.11325443,-1.7940329
0.44000000000000217,-1.3182218999999997,0.11325443,-2.5616379
0.5400000000000023,-1.3182218999999997,0.11325443,-4.65096
0.6400000000000023,-1.3182218999999997,0.11325443,-3.266593
0.7400000000000024,-1.3182218999999997,0.11325443,-3.173653
0.8400000000000025,-1.3182218999999997,0.11325443,-4.3726363
0.9400000000000026,-1.3182218999999997,0.11325443,-6.215321
1.0400000000000027,-1.3182218999999997,0.11325443,-4.3914022
1.1400000000000028,-1.3182218999999997,0.11325443,-3.2679503
1.2400000000000029,-1.3182218999999997,0.11325443,-5.104822
1.340000000000003,-1.3182218999999997,0.11325443,-5.863802
1.440000000000003,-1.3182218999999997,0.11325443,-5.4759164
1.5400000000000031,-1.3182218999999997,0.11325443,-5.910937
1.6400000000000032,-1.3182218999999997,0.11325443,-6.2014775
1.7400000000000033,-1.3182218999999997,0.11325443,-6.0678263
1.8400000000000034,-1.3182218999999997,0.11325443,-4.6055737
1.940000000000003,-1.3182218999999997,0.11325443,-4.0101185
2.0400000000000036,-1.3182218999999997,0.11325443,-5.2863307
2.140000000000004,-1.3182218999999997,0.11325443,-6.030339
-2.16,-1.2182218999999996,0.11325443,-3.6696632
-2.06,-1.2182218999999996,0.11325443,-2.1006823
-1.96,-1.2182218999999996,0.11325443,-3.529674
-1.8599999999999999,-1.2182218999999996,0.11325443,-3.2808096
-1.7599999999999998,-1.2182218999999996,0.11325443,-3.565551
-1.6599999999999997,-1.2182218999999996,0.11325443,-4.1378956
-1.5599999999999996,-1.2182218999999996,0.11325443,-3.5217373
-1.4599999999999995,-1.2182218999999996,0.11325443,-4.025473
-1.3599999999999994,-1.2182218999999996,0.11325443,-2.673482
-1.2599999999999993,-1.2182218999999996,0.11325443,-2.5623937
-1.1599999999999993,-1.2182218999999996,0.11325443,-3.2326324
-1.0599999999999992,-1.2182218999999996,0.11325443,-2.9951203
-0.9599999999999991,-1.2182218999999996,0.11325443,-2.8023262
-0.859999999999999,-1.2182218999999996,0.11325443,-2.0835743
-0.7599999999999989,-1.2182218999999996,0.11325443,-2.1116045
-0.6599999999999988,-1.2182218999999996,0.11325443,-3.3025367
-0.5599999999999987,-1.2182218999999996,0.11325443,-2.2063081
-0.45999999999999863,-1.2182218999999996,0.11325443,-0.8021406
-0.35999999999999854,-1.2182218999999996,0.11325443,-1.5986725
-0.25999999999999845,-1.2182218999999996,0.11325443,-2.2561014
-0.15999999999999837,-1.2182218999999996,0.11325443,-2.4301198
-0.05999999999999828,-1.2182218999999996,0.11325443,-1.9189076
0.04000000000000181,-1.2182218999999996,0.11325443,-2.1627877
0.1400000000000019,-1.2182218999999996,0.11325443,-1.9694359
0.240000000000002,-1.2182218999999996,0.11325443,-1.102867
0.3400000000000021,-1.2182218999999996,0.11325443,-1.4296671
0.44000000000000217,-1.2182218999999996,0.11325443,-1.9008017
0.5400000000000023,-1.2182218999999996,0.11325443,-2.6808825
0.6400000000000023,-1.2182218999999996,0.11325443,-2.9984927
0.7400000000000024,-1.2182218999999996,0.11325443,-2.7133482
0.8400000000000025,-1.2182218999999996,0.11325443,-4.162951
0.9400000000000026,-1.2182218999999996,0.11325443,-4.813162
1.0400000000000027,-1.2182218999999996,0.11325443,-3.9510634
1.1400000000000028,-1.2182218999999996,0.11325443,-3.441919
1.2400000000000029,-1.2182218999999996,0.11325443,-4.337018
1.340000000000003,-1.2182218999999996,0.11325443,-4.565722
1.440000000000003,-1.2182218999999996,0.11325443,-5.509248
1.5400000000000031,-1.2182218999999996,0.11325443,-4.507117
1.6400000000000032,-1.2182218999999996,0.11325443,-5.8565335
1.7400000000000033,-1.2182218999999996,0.11325443,-4.6067715
1.8400000000000034,-1.2182218999999996,0.11325443,-3.4287288
1.940000000000003,-1.2182218999999996,0.11325443,-3.734381
2.0400000000000036,-1.2182218999999996,0.11325443,-4.528767
2.140000000000004,-1.2182218999999996,0.11325443,-5.7184515
-2.16,-1.1182218999999995,0.11325443,-3.6145864
-2.06,-1.1182218999999995,0.11325443,-2.1029003
-1.96,-1.1182218999999995,0.11325443,-2.22055
-1.8599999999999999,-1.1182218999999995,0.11325443,-2.1747043
-1.7599999999999998,-1.1182218999999995,0.11325443,-2.8984687
-1.6599999999999997,-1.1182218999999995,0.11325443,-3.1508741
-1.5599999999999996,-1.1182218999999995,0.11325443,-3.3073907
-1.4599999999999995,-1.1182218999999995,0.11325443,-3.2309625
-1.3599999999999994,-1.1182218999999995,0.11325443,-1.691829
-1.2599999999999993,-1.1182218999999995,0.11325443,-1.8250549
-1.1599999999999993,-1.1182218999999995,0.11325443,-2.8370726
-1.0599999999999992,-1.1182218999999995,0.11325443,-3.9647563
-0.9599999999999991,-1.1182218999999995,0.11325443,-2.692285
-0.859999999999999,-1.1182218999999995,0.11325443,-1.4126462
-0.7599999999999989,-1.1182218999999995,0.11325443,-1.5550706
-0.6599999999999988,-1.1182218999999995,0.11325443,-3.2514725
-0.5599999999999987,-1.1182218999999995,0.11325443,-2.603252
-0.45999999999999863,-1.1182218999999995,0.11325443,-1.466648
-0.35999999999999854,-1.1182218999999995,0.11325443,-1.5429957
-0.25999999999999845,-1.1182218999999995,0.11325443,-1.6511661
-0.15999999999999837,-1.1182218999999995,0.11325443,-1.1282469
-0.05999999999999828,-1.1182218999999995,0.11325443,-0.6889311
0.04000000000000181,-1.1182218999999995,0.11325443,-1.0149099
0.1400000000000019,-1.1182218999999995,0.11325443,-0.93752694
0.240000000000002,-1.1182218999999995,0.11325443,-0.74529624
0.3400000000000021,-1.1182218999999995,0.11325443,-1.1638848
0.44000000000000217,-1.1182218999999995,0.11325443,-1.8041189
0.5400000000000023,-1.1182218999999995,0.11325443,-2.8548634
0.6400000000000023,-1.1182218999999995,0.11325443,-2.5148308
0.7400000000000024,-1.1182218999999995,0.11325443,-2.156548
0.8400000000000025,-1.1182218999999995,0.11325443,-3.4713657
0.9400000000000026,-1.1182218999999995,0.11325443,-4.763909
1.0400000000000027,-1.1182218999999995,0.11325443,-3.3132768
1.1400000000000028,-1.1182218999999995,0.11325443,-3.031476
1.2400000000000029,-1.1182218999999995,0.11325443,-3.4507205
1.340000000000003,-1.1182218999999995,0.11325443,-4.125706
1.440000000000003,-1.1182218999999995,0.11325443,-3.2552946
1.5400000000000031,-1.1182218999999995,0.11325443,-4.2359514
1.6400000000000032,-1.1182218999999995,0.11325443,-3.8529766
1.7400000000000033,-1.1182218999999995,0.11325443,-3.651624
1.8400000000000034,-1.1182218999999995,0.11325443,-3.2677839
1.940000000000003,-1.1182218999999995,0.11325443,-3.6637208
2.0400000000000036,-1.1182218999999995,0.11325443,-4.040076
2.140000000000004,-1.1182218999999995,0.11325443,-4.575073
-2.16,-1.0182218999999995,0.11325443,-3.9883778
-2.06,-1.0182218999999995,0.11325443,-1.916724
-1.96,-1.0182218999999995,0.11325443,-2.1333642
-1.8599999999999999,-1.0182218999999995,0.11325443,-1.7685883
-1.7599999999999998,-1.0182218999999995,0.11325443,-2.8085508
-1.6599999999999997,-1.0182218999999995,0.11325443,-2.6318753
-1.5599999999999996,-1.0182218999999995,0.11325443,-3.237361
-1.4599999999999995,-1.0182218999999995,0.11325443,-2.809903
-1.3599999999999994,-1.0182218999999995,0.11325443,-2.0531032
-1.2599999999999993,-1.0182218999999995,0.11325443,-1.261929
-1.1599999999999993,-1.0182218999999995,0.11325443,-2.3434093
-1.0599999999999992,-1.0182218999999995,0.11325443,-2.9881308
-0.9599999999999991,-1.0182218999999995,0.11325443,-2.1091635
-0.859999999999999,-1.0182218999999995,0.11325443,-1.4579105
-0.7599999999999989,-1.0182218999999995,0.11325443,-2.3535173
-0.6599999999999988,-1.0182218999999995,0.11325443,-3.6839988
-0.5599999999999987,-1.0182218999999995,0.11325443,-2.2634714
-0.45999999999999863,-1.0182218999999995,0.11325443,-0.8648462
-0.35999999999999854,-1.0182218999999995,0.11325443,-0.959746
-0.25999999999999845,-1.0182218999999995,0.11325443,-1.3215274
-0.15999999999999837,-1.0182218999999995,0.11325443,-1.1252594
-0.05999999999999828,-1.0182218999999995,0.11325443,-1.346838
0.04000000000000181,-1.0182218999999995,0.11325443,-1.3736817
0.1400000000000019,-1.0182218999999995,0.11325443,-1.0766717
0.240000000000002,-1.0182218999999995,0.11325443,-0.497957
0.3400000000000021,-1.0182218999999995,0.11325443,-0.58903563
0.44000000000000217,-1.0182218999999995,0.11325443,-0.81518185
0.5400000000000023,-1.0182218999999995,0.11325443,-2.4957936
0.6400000000000023,-1.0182218999999995,0.11325443,-2.6956732
0.7400000000000024,-1.0182218999999995,0.11325443,-2.378304
0.8400000000000025,-1.0182218999999995,0.11325443,-4.2137117
0.9400000000000026,-1.0182218999999995,0.11325443,-4.973873
1.0400000000000027,-1.0182218999999995,0.11325443,-2.6946223
1.1400000000000028,-1.0182218999999995,0.11325443,-3.4202745
1.2400000000000029,-1.0182218999999995,0.11325443,-3.0636895
1.340000000000003,-1.0182218999999995,0.11325443,-4.7378883
1.440000000000003,-1.0182218999999995,0.11325443,-3.7053137
1.5400000000000031,-1.0182218999999995,0.11325443,-5.033397
1.6400000000000032,-1.0182218999999995,0.11325443,-5.2528543
1.7400000000000033,-1.0182218999999995,0.11325443,-4.454814
1.8400000000000034,-1.0182218999999995,0.11325443,-2.56346
1.940000000000003,-1.0182218999999995,0.11325443,-3.4511046
2.0400000000000036,-1.0182218999999995,0.11325443,-3.392314
2.140000000000004,-1.0182218999999995,0.11325443,-5.865167
-2.16,-0.9182218999999994,0.11325443,-2.569431
-2.06,-0.9182218999999994,0.11325443,-1.9895084
-1.96,-0.9182218999999994,0.11325443,-1.544053
-1.8599999999999999,-0.9182218999999994,0.11325443,-0.97234464
-1.7599999999999998,-0.9182218999999994,0.11325443,-1.1195896
-1.6599999999999997,-0.9182218999999994,0.11325443,-1.7006639
-1.5599999999999996,-0.9182218999999994,0.11325443,-1.6382136
-1.4599999999999995,-0.9182218999999994,0.11325443,-0.97446465
-1.3599999999999994,-0.9182218999999994,0.11325443,-0.6327384
-1.2599999999999993,-0.9182218999999994,0.11325443,-0.5188449
-1.1599999999999993,-0.9182218999999994,0.11325443,-1.2249339
-1.0599999999999992,-0.9182218999999994,0.11325443,-1.5137266
-0.9599999999999991,-0.9182218999999994,0.11325443,-1.0174359
-0.859999999999999,-0.9182218999999994,0.11325443,-1.3769937
-0.7599999999999989,-0.9182218999999994,0.11325443,-1.484448
-0.6599999999999988,-0.9182218999999994,0.11325443,-2.6080036
-0.5599999999999987,-0.9182218999999994,0.11325443,-1.3835186
-0.45999999999999863,-0.9182218999999994,0.11325443,-0.50135505
-0.35999999999999854,-0.9182218999999994,0.11325443,-0.64892554
-0.25999999999999845,-0.9182218999999994,0.11325443,-0.8982612
-0.15999999999999837,-0.9182218999999994,0.11325443,-0.9112693
-0.05999999999999828,-0.9182218999999994,0.11325443,-0.73118997
0.04000000000000181,-0.9182218999999994,0.11325443,-0.91052663
0.1400000000000019,-0.9182218999999994,0.11325443,-0.64898133
0.240000000000002,-0.9182218999999994,0.11325443,-0.7333857
0.3400000000000021,-0.9182218999999994,0.11325443,-0.5943533
0.44000000000000217,-0.9182218999999994,0.11325443,-1.0532396
0.5400000000000023,-0.9182218999999994,0.11325443,-2.381882
0.6400000000000023,-0.9182218999999994,0.11325443,-1.3628204
0.7400000000000024,-0.9182218999999994,0.11325443,-2.3982189
0.8400000000000025,-0.9182218999999994,0.11325443,-3.6832538
0.9400000000000026,-0.9182218999999994,0.11325443,-3.433281
1.0400000000000027,-0.9182218999999994,0.11325443,-2.326745
1.1400000000000028,-0.9182218999999994,0.11325443,-2.9594746
1.2400000000000029,-0.9182218999999994,0.11325443,-3.1854782
1.340000000000003,-0.9182218999999994,0.11325443,-3.997689
1.440000000000003,-0.9182218999999994,0.11325443,-2.981472
1.5400000000000031,-0.9182218999999994,0.11325443,-4.798116
1.6400000000000032,-0.9182218999999994,0.11325443,-3.5804372
1.7400000000000033,-0.9182218999999994,0.11325443,-3.830602
1.8400000000000034,-0.9182218999999994,0.11325443,-2.7002103
1.940000000000003,-0.9182218999999994,0.11325443,-3.5641298
2.0400000000000036,-0.9182218999999994,0.11325443,-3.7965071
2.140000000000004,-0.9182218999999994,0.11325443,-4.3374634
-2.16,-0.8182218999999993,0.11325443,-2.6058686
-2.06,-0.8182218999999993,0.11325443,-1.5459723
-1.96,-0.8182218999999993,0.11325443,-2.146062
-1.8599999999999999,-0.8182218999999993,0.11325443,-1.8448858
-1.7599999999999998,-0.8182218999999993,0.11325443,-1.4811621
-1.6599999999999997,-0.8182218999999993,0.11325443,-1.4966514
-1.5599999999999996,-0.8182218999999993,0.11325443,-2.357342
-1.4599999999999995,-0.8182218999999993,0.11325443,-1.5958233
-1.3599999999999994,-0.8182218999999993,0.11325443,-1.0206302
-1.2599999999999993,-0.8182218999999993,0.11325443,-1.3294966
-1.1599999999999993,-0.8182218999999993,0.11325443,-2.2307756
-1.0599999999999992,-0.8182218999999993,0.11325443,-1.4219152
-0.9599999999999991,-0.8182218999999993,0.11325443,-0.84877145
-0.859999999999999,-0.8182218999999993,0.11325443,-0.79991645
-0.7599999999999989,-0.8182218999999993,0.11325443,-2.2390084
-0.6599999999999988,-0.8182218999999993,0.11325443,-2.2267125
-0.5599999999999987,-0.8182218999999993,0.11325443,-1.4157248
-0.45999999999999863,-0.8182218999999993,0.11325443,-0.731882
-0.35999999999999854,-0.8182218999999993,0.11325443,-1.2779626
-0.25999999999999845,-0.8182218999999993,0.11325443,-1.7664465
-0.15999999999999837,-0.8182218999999993,0.11325443,-0.7834265
-0.05999999999999828,-0.8182218999999993,0.11325443,-1.0513804
0.04000000000000181,-0.8182218999999993,0.11325443,-1.4517277
0.1400000000000019,-0.8182218999999993,0.11325443,-1.2376965
0.240000000000002,-0.8182218999999993,0.11325443,-1.4693836
0.3400000000000021,-0.8182218999999993,0.11325443,-1.0376319
0.44000000000000217,-0.8182218999999993,0.11325443,-1.2702082
0.5400000000000023,-0.8182218999999993,0.11325443,-1.2825236
0.6400000000000023,-0.8182218999999993,0.11325443,-2.116154
0.7400000000000024,-0.8182218999999993,0.11325443,-2.4275455
0.8400000000000025,-0.8182218999999993,0.11325443,-4.067353
0.9400000000000026,-0.8182218999999993,0.11325443,-3.0014064
1.0400000000000027,-0.8182218999999993,0.11325443,-2.0188324
1.1400000000000028,-0.8182218999999993,0.11325443,-2.952717
1.2400000000000029,-0.8182218999999993,0.11325443,-2.9231606
1.340000000000003,-0.8182218999999993,0.11325443,-3.1909785
1.440000000000003,-0.8182218999999993,0.11325443,-3.1435635
1.5400000000000031,-0.8182218999999993,0.11325443,-3.9103253
1.6400000000000032,-0.8182218999999993,0.11325443,-3.559974
1.7400000000000033,-0.8182218999999993,0.11325443,-3.299436
1.8400000000000034,-0.8182218999999993,0.11325443,-2.3897662
1.940000000000003,-0.8182218999999993,0.11325443,-3.1367664
2.0400000000000036,-0.8182218999999993,0.11325443,-3.9306571
2.140000000000004,-0.8182218999999993,0.11325443,-4.064915
-2.16,-0.7182218999999992,0.11325443,-2.8433106
-2.06,-0.7182218999999992,0.11325443,-1.6662835
-1.96,-0.7182218999999992,0.11325443,-1.8570194
-1.8599999999999999,-0.7182218999999992,0.11325443,-1.3746791
-1.7599999999999998,-0.7182218999999992,0.11325443,-1.5767815
-1.6599999999999997,-0.7182218999999992,0.11325443,-1.0861924
-1.5599999999999996,-0.7182218999999992,0.11325443,-1.6564597
-1.4599999999999995,-0.7182218999999992,0.11325443,-1.3829107
-1.3599999999999994,-0.7182218999999992,0.11325443,-1.5139711
-1.2599999999999993,-0.7182218999999992,0.11325443,-1.2236638
-1.1599999999999993,-0.7182218999999992,0.11325443,-1.7019777
-1.0599999999999992,-0.7182218999999992,0.11325443,-2.0465279
-0.9599999999999991,-0.7182218999999992,0.11325443,-1.3499681
-0.859999999999999,-0.7182218999999992,0.11325443,-1.3139989
-0.7599999999999989,-0.7182218999999992,0.11325443,-1.0406725
-0.6599999999999988,-0.7182218999999992,0.11325443,-2.49059
-0.5599999999999987,-0.7182218999999992,0.11325443,-1.4445459
-0.45999999999999863,-0.7182218999999992,0.11325443,-1.0133783
-0.35999999999999854,-0.7182218999999992,0.11325443,-0.8063408
-0.25999999999999845,-0.7182218999999992,0.11325443,-1.6154689
-0.15999999999999837,-0.7182218999999992,0.11325443,-1.0664457
-0.05999999999999828,-0.7182218999999992,0.11325443,-0.35292512
0.04000000000000181,-0.7182218999999992,0.11325443,-0.7438756
0.1400000000000019,-0.7182218999999992,0.11325443,-1.1532031
0.240000000000002,-0.7182218999999992,0.11325443,-1.1602944
0.3400000000000021,-0.7182218999999992,0.11325443,-0.83426917
0.44000000000000217,-0.7182218999999992,0.11325443,-1.1145616
0.5400000000000023,-0.7182218999999992,0.11325443,-1.4318732
0.6400000000000023,-0.7182218999999992,0.11325443,-1.7396059
0.7400000000000024,-0.7182218999999992,0.11325443,-1.9898658
0.8400000000000025,-0.7182218999999992,0.11325443,-3.254555
0.9400000000000026,-0.7182218999999992,0.11325443,-3.1668212
1.0400000000000027,-0.7182218999999992,0.11325443,-2.4931417
1.1400000000000028,-0.7182218999999992,0.11325443,-2.8811986
1.2400000000000029,-0.7182218999999992,0.11325443,-2.8508327
1.340000000000003,-0.7182218999999992,0.11325443,-3.475839
1.440000000000003,-0.7182218999999992,0.11325443,-2.8578556
1.5400000000000031,-0.7182218999999992,0.11325443,-3.7216647
1.6400000000000032,-0.7182218999999992,0.11325443,-3.6939645
1.7400000000000033,-0.7182218999999992,0.11325443,-3.589963
1.8400000000000034,-0.7182218999999992,0.11325443,-2.57116
1.940000000000003,-0.7182218999999992,0.11325443,-3.5428283
2.0400000000000036,-0.7182218999999992,0.11325443,-3.5735753
2.140000000000004,-0.7182218999999992,0.11325443,-4.2509727
-2.16,-0.6182218999999991,0.11325443,-3.0887601
-2.06,-0.6182218999999991,0.11325443,-1.5675886
-1.96,-0.6182218999999991,0.11325443,-1.9955573
-1.8599999999999999,-0.6182218999999991,0.11325443,-1.3966043
-1.7599999999999998,-0.6182218999999991,0.11325443,-1.5859761
-1.6599999999999997,-0.6182218999999991,0.11325443,-1.3299103
-1.5599999999999996,-0.6182218999999991,0.11325443,-2.491719
-1.4599999999999995,-0.6182218999999991,0.11325443,-1.2228346
-1.3599999999999994,-0.6182218999999991,0.11325443,-1.6597703
-1.2599999999999993,-0.6182218999999991,0.11325443,-1.1793604
-1.1599999999999993,-0.6182218999999991,0.11325443,-1.9258015
-1.0599999999999992,-0.6182218999999991,0.11325443,-1.7434165
-0.9599999999999991,-0.6182218999999991,0.11325443,-1.3816061
-0.859999999999999,-0.6182218999999991,0.11325443,-1.9294684
-0.7599999999999989,-0.6182218999999991,0.11325443,-2.9526415
-0.6599999999999988,-0.6182218999999991,0.11325443,-2.4569943
-0.5599999999999987,-0.6182218999999991,0.11325443,-1.841382
-0.45999999999999863,-0.6182218999999991,0.11325443,-1.3845898
-0.35999999999999854,-0.6182218999999991,0.11325443,-1.2126527
-0.25999999999999845,-0.6182218999999991,0.11325443,-1.5016891
-0.15999999999999837,-0.6182218999999991,0.11325443,-1.078734
-0.05999999999999828,-0.6182218999999991,0.11325443,-1.1456642
0.04000000000000181,-0.6182218999999991,0.11325443,-1.1459786
0.1400000000000019,-0.6182218999999991,0.11325443,-1.2656305
0.240000000000002,-0.6182218999999991,0.11325443,-1.1145426
0.3400000000000021,-0.6182218999999991,0.11325443,-0.85796976
0.44000000000000217,-0.6182218999999991,0.11325443,-0.946669
0.5400000000000023,-0.6182218999999991,0.11325443,-1.1740893
0.6400000000000023,-0.6182218999999991,0.11325443,-1.9926054
0.7400000000000024,-0.6182218999999991,0.11325443,-2.5434108
0.8400000000000025,-0.6182218999999991,0.11325443,-4.6216974
0.9400000000000026,-0.6182218999999991,0.11325443,-2.8354597
1.0400000000000027,-0.6182218999999991,0.11325443,-2.507439
1.1400000000000028,-0.6182218999999991,0.11325443,-2.3907697
1.2400000000000029,-0.6182218999999991,0.11325443,-2.444959
1.340000000000003,-0.6182218999999991,0.11325443,-3.8335836
1.440000000000003,-0.6182218999999991,0.11325443,-3.7745585
1.5400000000000031,-0.6182218999999991,0.11325443,-4.1178246
1.6400000000000032,-0.6182218999999991,0.11325443,-4.542674
1.7400000000000033,-0.6182218999999991,0.11325443,-3.7943692
1.8400000000000034,-0.6182218999999991,0.11325443,-2.839085
1.940000000000003,-0.6182218999999991,0.11325443,-2.7087843
2.0400000000000036,-0.6182218999999991,0.11325443,-3.6898403
2.140000000000004,-0.6182218999999991,0.11325443,-3.5291207
-2.16,-0.518221899999999,0.11325443,-2.2525065
-2.06,-0.518221899999999,0.11325443,-2.0322723
-1.96,-0.518221899999999,0.11325443,-2.902158
-1.8599999999999999,-0.518221899999999,0.11325443,-2.1826937
-1.7599999999999998,-0.518221899999999,0.11325443,-2.0172536
